uuid;customer_id;country;salary
d3cd6344c4591304ea48c21825c324c8d645b86d6d0a2ef0ef0dc5fb3d110210;7909;Deposit;158
3d52b3fc51943414b369e1f1bc6f364396a336040ba738390a1fec48d37a19b9;1963;Deposit;69
c6af41fe95cb124005986e8e13098e6df848ea8876203af474aaab509beb23c8;9944;Life insurance;27
fcd66295ac7571eac224c07679350eed93669e91cb3d3f006b36a651a355dd92;6406;Deposit;73
1612403fb06eac2a8e23f443f157f11fdb1c569e9c56767d96a8128c770dd7f6;843;Investment products;121
0be51414a34f12fc96a142b410262fa892f4909765e16c542080e3be6f2acaa4;9900;Personal area;70
2ee512462e08a061ae8af8eb2a4233ba381e002fcd0c4c60704d1074008ad610;1744;Deposit;158
6fe5dba65c0e984fed37a0b89cb28637494e90ff829ce3a9d9f5f4ca101f73e2;9670;Investment products;62
56a869cf90aaf7a4fc354d3a9b9a1cf28b4d907fb2a3d053be9573ee342f3933;9517;Deposit;63
4233e281f9293c01612d37e55633efb86001eb405b2453b79732695be8913375;909;Personal area;94
82e5b31867a5019c10571587a6becfe5ba47430a388a43583d68b75e2e705da9;7417;Credit card;200
4fcda9256980f2366904020c8bdb3e1c36abd59ca6a19c7d1b5a623e0724839b;3131;Life insurance;36
a39eee37378ddd8b565a12bc30d7440e7958579828ab30746cc582f13d1f04c7;1753;Deposit;33
b7b9db4c208dc3755792072210ac406f06a15aacb70a34412d0a14fe5c72cce0;9978;Life insurance;159
24320fd3b02029dbf521ecf377ecbfafd2420a34b9f578f81bb98342d0184e97;7634;Credit card;126
1e19a2f696944ea999c22a306378d3326efe84ddf3614aa2301e3c7c40112dcd;6017;Consumer loan;179
dcd0c23b0178c7cd5172eb0dcf23cf875d81dce6e6a4d3ced955b3d2d9435be5;4999;Personal area;156
a280c08070f278b5ea23a2a5dced73a56440dfe88c0723efd115695c608dfc54;9178;Investment products;172
31771904d94b143c0512cc02c24956e6fa932c64a1f26007d5a8c47e02d7a948;4597;Life insurance;189
1366433fb270e8fa8a2fc194b005b20ce6fb0cd3170abf629f9f4c0f74495250;3356;Consumer loan;68
4699eedd92a5df9bfc1b0604e77a0bbf41f107317c3360b7e0e86a6bf83bac0b;355;Mortgage;30
94c7800b2eb506f2dfa8c7c8265ccd27140f77e4af7fabaddcca7f4d076c035e;9613;Investment products;116
e35a51d5ccec78be4edbea3667c1a2b4338ce324597cb45031f4541526421261;1533;Consumer loan;190
4e3e97392f997267aaeb547da3a5e1a5f1f30a6c637a84158701270f21a2443b;6909;Credit card;5
1fb5455576894f35b9e66bba615554d0f869df394589ae4b8092a3ade6449c68;6603;Mortgage;106
711f667db9cf91b4cd48e4f3b66499e4c3529dfa71729c3e50fd2450e3a70ea5;865;Life insurance;73
70e8986b026f4b8a6d66df68ac8afe25d41195b481383400176978c4c660240c;6539;Personal area;84
6ddf0fe3b8d1d198c11b8ef3a7a468a067c5ef92792278df7590168a0240660a;5254;Life insurance;134
683cadd7f1e41bc83d77f9496a66ee0d7bcaa8ff038368370fff8b5b543f933a;3104;Credit card;128
91ee65b4db8f2cbce60d6d2e2f76404f4e0bd495da87a2226353e3de15257136;5909;Investment products;140
279a333897d769f3e9702cd0c6e3a35435dc2dd5b77d9c5c8c712b939d1ae809;8186;Mortgage;28
e66bba9acfcea5b654b597d4408a5d0af7c94f9b1da6b1220a9b200f00c75b2b;852;Investment products;50
0bbae8fae6a3ce6a6d928b64943e31e989386645f10b2bb9e5b6c28c03b5357b;802;Personal area;122
5228d29dbba9f7c2a1c787a3415fb4b11403f6fce6ba03ef8a766065dbdf238b;9385;Deposit;180
80fe6dac989cd4309e8bdaabe86c998c2af2eba67d97225f4148a007f2cabc68;3506;Consumer loan;82
321db7b1fa76f3453f058653e8a709f6cde48fd740d09d2c0e701a4e68766153;64;Mortgage;119
a38fa8f736e4823acb0dc6b22e8eaad8ca9e1bde28afa8bdaaa902dd1ad2c2e3;2513;Life insurance;153
9555e63454abce8ac77f084573636149decd60c425ff90fc120d67d8a02c62f1;1111;Mortgage;189
7369a46654fb2055ac399f5c4da08d144d870b68f33edcdec72bb8e2c06bea4e;2073;Life insurance;156
c0fd5f56fc8440bdf6721bc716427ebaa020660071f71cb1dcc73610df64055b;4522;Personal area;53
5136f2600a00358f9284bdcba9039730a6bf7c58823de73d68e3db96f5b74a6f;9030;Consumer loan;137
9440ad264f0a0b933efc31f4b597257a2209d5ddbcaa887b83a2208afc5a8025;3326;Consumer loan;96
9adbe31c2d3621ad0c4f9dff7a899401495705551444c71fe3205d9f081b1874;7027;Deposit;151
f74f5242f4696cb01965eb9ebd697f3ca74902c0f50224704e264fc34efe2dd1;8555;Investment products;121
e0b03f4052121f4db15dbdb9cab1445d1c0be4137c34911b19646fa19f5a9b5d;4961;Credit card;129
59905dbd9eb494440b7fa0d262ea6321f3f76be320c62a38364a2203392ead61;5722;Personal area;22
911b86a11c5cd6e5bf1a8a19f0f901381ac82d2161a11ed3c6761132bd2c7afe;9173;Credit card;177
3779f9caee26dc4529cec85b5d08a337b916a93ca846bdde48789ffef72ba6f7;6313;Investment products;84
1bc5db6399b6dd4a9a7a0df9bffe0cb51f2be17619f3f802e495cdd6e787776f;9543;Investment products;185
e39a23bdc2779517e5eebba334d92fc7a6acf17b1cf6b9a68bac7900c12c1e6a;1203;Personal area;21
f0aae990ff5094340356886c588093419ac884029543eff09c145b2a3865b2a2;4242;Deposit;153
459f55043f703a70931ec07b7c64e716cea38271a5739d1b6d94932aa88381b6;666;Life insurance;197
6a1d1b03e7c0662878a6e35f8be04b73d1d9b7f7119ea66b958fe128ce863fd6;1632;Mortgage;43
e690b72759d73baeb522028aaf264f28cc8018b1fa0f56bc52d9c851240835ad;549;Life insurance;172
5d1b8e12843619167045cf12c3f743c4dcfb0bd592e82716f0b4cb56aa6ef4f6;2426;Credit card;168
539382a9bc17e33d0f9a29310163de59b23d9cb941f3c53cf0aaf6140021b6e1;5847;Deposit;93
c0723638a933f666bfede4a4b334afb6d85530630119e8f1c5e42c2b60a19fcd;7126;Investment products;137
8d75b36272f8b8e47cd3d42e1acf12b6508d2cd96109818dcf2ae6c6a4784ca4;585;Life insurance;101
99323a188446df6e3482e53cffb12609142ed81280e8e7554f30d8ef6e1bd2aa;6198;Mortgage;67
8445b8f0dd59edd64adf014274b573c21632cb90341b2f852d6c66f7e6cbcf69;3642;Personal area;121
081e957cf3beac45f64efa1bbf656429f0a57578c477e9953d2ed2a003574922;3209;Credit card;25
30c5be240cdc76d8f72d6dd68bfc943f11c8fdee21fff0f9b7fd7682cf8cee01;2799;Deposit;110
281638b8a01c7cbef1222ab31c7f05cba1105fc342a48e8cac1554ed379730c5;2858;Consumer loan;4
e6ad9f7382ea7bcaa0986a17549a5aad9d5fac215edf376edfa86179cbb91179;6832;Deposit;164
c3e71c65e341a72a9a8c52b594d20f1a7789112b6f986847d4bfc0db2bb16de2;6364;Mortgage;161
59dc512e6fac00b52b33cff66a9020701027f4c784ddd971d2f999290851a20c;2558;Deposit;25
5641c68b8b87d218d4cf4c067e283cf6ce6039e3956f6d62a30070b4d9aaf80b;6123;Life insurance;122
b18d09b523ccea6ba1bf9fbbeef813c402ab9dbe32dec8ef495703b8134e9504;9117;Life insurance;123
cd88a4ce8f867af33bb4b355b7d30ade81e30fd59be280052e49245ebfd1999d;9538;Life insurance;195
bb46d0c6d85c27d682881a58531d44e1042f49e8ae4f716682ed4758c4f4b40c;7346;Credit card;97
6f098cb23a8d1b2028efaa526fb4181877b31cc1744e5ed25a5bc9fec31c5636;9359;Deposit;139
c0a7816e78b5c56f796fc7cf8f482be28cb720618f8923cf2e078276bbea0173;3114;Mortgage;186
e6feb95806e4c84633f804ef53ba5c1e7e7f408464cd9fb530cdbbac765bca90;4318;Mortgage;42
10ac79eb13d86b9acdbc4a4594570e34aa791e13d4efca64bc0eae6c7a517317;7423;Consumer loan;171
8c63543328fa8ef22b0b84df4064a40f4727942b1b92ab13b56de737c784412b;4886;Deposit;136
871ae643e42eb8fcce06aefb717ccc09b3b57fd520bc44df9136d493aae08b38;8000;Investment products;111
0b237f7ebfe7ddb8c69cd22c16823586acf07ec994d82f3b9a3cb24d853e528d;6423;Credit card;41
0144a18317b6aca91ff90ef9ca024925f7d967110a0d06b1c53d9c2277ddf4ea;7740;Life insurance;108
77b0bceb3a7a124fa8117af842f4b0f31e3e0dfe3226f1d22d381cadaa47ade0;6509;Investment products;115
ca148d8ab34e3db8f321682f012114b6b07f0d7cd8435c489c74b3473959628b;2810;Credit card;53
00b219988264a7d4bdd8d9f38bd5c94aab9b586ba81178f0f51311431ac3de47;1558;Life insurance;7
49aca127cdbe52d54203c338b093e9f80dc472ec6805d220b4af961d9db9c48e;4979;Investment products;60
43d468dc7b182e3053204676c7fbe75e62ef2970abfd170937e9bab6e73ba31a;1476;Consumer loan;70
f41d3a4ce674ed3a1442bf5ae3632f13a73d65ecaa45ac46dd5405d6200cf3ed;3909;Personal area;175
31658266aa2f85971dcd9943c5e2ebb790a497c8302d5f994583d2b6593211bd;5897;Investment products;117
b7f3a1387b07927c0dea4617b096fc6dbd5e74b9e6e80d52cbe108bc84ae28be;1342;Deposit;123
9bad351290b3b8e79f15f98bc64f5b24bb89da1be9f28f64aac6295d42ffd84a;8964;Consumer loan;76
411156a1c7f2df3896aa8db99e188269d70100e523bdc3877cec940b8718eb1e;770;Investment products;159
0de0a196b41a927a131cd099de986914b64e4c75d57ccb217cd05ae332b0c64c;1858;Mortgage;89
27c5ff46b1690409958524a220760a1edc0af1b9af5c53cf7f769e7e77475c16;3387;Mortgage;139
de55bec97f08904c19bce5a87e8b90d6636ef09e3ca6ae3eff883eaf7f7105e6;284;Investment products;10
2004ebcc183e96b9837f9bcd9ddc42d05499f51cb96541f509e0a3d5f18530b3;373;Investment products;186
0cb7f2898d0a64e0e2330b64ecd741535b18a6628de5b65872b571ddf61af077;5600;Deposit;192
7d023b4f80e2e0dc32089f4be823375be17cd56985fed61e85b7de8a675b1a9e;8613;Deposit;10
3de11f56b3353fce4a532a2565625a2aefe5b4f84b6e2db9a0a5273b452588f8;2001;Credit card;157
d75a5a16dbd6bb30fa7208bb1ff474410146bba79f61b4e62629d208509d1020;4027;Investment products;193
377f654f634af8c67b254d125b5a6c96740e9069ffa06db0a99496b358342aaf;4975;Investment products;183
5ba49c98bcc13b036c26b9dd65617d12e65221c03992340ea2e98d8f7e7ced0c;6601;Deposit;194
523984b1c0e512abd837f3984c9c90ba6441fe568c42a93125e84d1eb458a9e0;4640;Consumer loan;168
ef4b85bc79463e099961aa1aa07ecc783546ed74236bf6ace7ef1646d6ed805e;6969;Life insurance;59
a854a8abf309feb6df0d77f971a8b0f62f1773c83c7f68bf0f1e7d0fe7b84e19;6886;Personal area;93
3678852aa1f86d20cea3c61c453974cff4de73cb6a18ad582af5d8a29fe69e10;5846;Life insurance;36
31a924b7bf32cacd3bc7206bf7cb8b5dc3afe74cbfa9dfb8e2d5e995121a4042;1886;Mortgage;56
9a0fdd5f4f53bbdad8b9ffe914670c55c6208fce8a3f2832c85545e6750a9581;1947;Credit card;111
06ec3f623d61008dcc051ccbdfe9db1eea3a857b545fcaaaa712231e530fbaca;4283;Consumer loan;93
ff5e8ef474e3713e35a55c83b9a5397be0de454d43fd9e91c96fef3fe5e4097e;5576;Deposit;154
c9fc5990dbd43f0393d6980ef9c03c2bec51e8380ee02eb7e097d6cdf8f1b6f3;6463;Life insurance;130
26c2bef3ddea91b8b23c64a69624ef0a94fade2a252933fc2a24edec57a4d22e;2468;Deposit;186
b57c623c8ec677e3e0d36fff0060f7097313b7db5522f33ca0d246c6083ef306;6436;Consumer loan;85
1cf6ed9f19037a3852f385386d22d3430335ba0565d56048edd631e1b1a5d543;483;Deposit;152
6e6ca7b7fc4da47adb00296f3cf059cd904f18c4dccb795ee3911ad49d5859cb;4524;Personal area;106
2e9faaa9ba716e3dde9b8e12d08053d98d46292fe89ecbb495e3878686efc5f9;6425;Personal area;180
d0a245561bdeee7f72097e0d80f1ffe30ac3a72e9304aa2cfde4dc3beb48b71c;7485;Mortgage;163
ac5a06c5e374838860b8c37f27a71fb9ecd8b0038694267c53da131d5d0dee2c;544;Consumer loan;114
91e1169acf31bd10103572649b67d8a23b7ae83eeb4dead1bb0fa6a2830c2136;1084;Consumer loan;198
9f79669c547d0851f243517ffcea9ad18e5e289718312718fe9164c243bf866d;4525;Deposit;102
56df4ec281a60a0b0a1d199508837c659ad51e5aaa50d9504394e6b77861a203;9867;Life insurance;102
b432a42f2bd2a3305c7865a2fc46a932257437cf367e8508fd0a0d595662a2cd;9538;Consumer loan;57
efe65a28827abd061a075e98b9d0eac2d5e5e14829c764325bc46976b074647d;6116;Mortgage;31
21652c1e575c897e79c4a2c08a0832d91cd30098feaee5ba7cf7bacff3fdd83a;9840;Consumer loan;157
67470f09da461fc34e6ba1be313551877b48ad42b4545155e9dba831979ef3e3;8771;Consumer loan;84
37cffd3f154bbe45c8e6c4dcc3f89d162613f1e6777e1ac3cfce9af469a7f673;7471;Life insurance;15
b2642f7121060e177df94ed02bdfe436db284909b925cf22548d8be2bd890803;8334;Personal area;60
e299d805d71e424aaa00b2d0564f311b975fe137e0d3215e91c0e8cc25e7b9ea;1187;Consumer loan;98
aab284a1143a3520bf0183f950ee9cf499b8621f6ab0a4ef42e05cb66e692a29;3317;Deposit;46
8e7281584f3fe72f4a6a3784d18c6b8e2f7c0413cddbd890abd1773efaac6fcc;8762;Life insurance;125
a601bfc7027cf3b3a7ec5d25b44ef9a79362f83325f0ab199c2ffb63bdc2aeea;9409;Consumer loan;134
32730cbf76bc957bc6e86f1228be65ba3bcb99e9782ff87ce462723a79c43530;9164;Personal area;42
8055e5facdd5fdcf3c8bfaaeb1f41e8ebe2d56bc29aebc721930e296bc318300;8878;Consumer loan;149
92d72c8274548135492ac5eb12055abbddf6bfb3565cad6a12d9ac9f4084edc7;8465;Life insurance;157
80574175b99f43cc8153ac835f3ecbe0f02bab94c86f4f55a3f122267a347b75;71;Deposit;42
d219a35254c99a605b9971f16dcf0b9c75dce534034e2edbc6921e091b1e6080;9210;Credit card;58
de8f9d5b21b21cc7e555bdaee22b57e925be8a300dd8c998d70cbaaf5ea4dd4a;203;Consumer loan;13
0e2b3d93dd3c263170daad07553da9b7ccd28a592b74ea261de82a47545be6e6;6720;Credit card;22
402ca28d7d70ac5e52b9fd3ef33b913071e6a282ff6e5210fdebc709b893649b;8793;Life insurance;12
0f1554f428386a754dc74026567c0f7813aee1f8b9687fab3da38bf59db6a8c2;7706;Consumer loan;79
b7474759721ed498d34e2b602ec91f69e78a6c22ae2034f76d3bfad8a481b03b;4676;Credit card;180
d0c08de584c7d31fd9328150cd7a484ddf36f4eb4644718ba39ec0908a141f17;7868;Consumer loan;137
03fe0878da042d204e4b6f1bac61713e32bec3bd642f1d5ed24ce374d4779b18;9194;Mortgage;70
3f27cfce16afc6485f8d1fedbb2a695d6c750fec21a092f17c14b1d71cbb73eb;7424;Mortgage;20
0d88a13b452b43f485d232b1f560adc7a1b60b47ad90da8fb3c181ab2537a667;2228;Life insurance;35
5ec16f9e109958261c8e532ef7b41aa05653c226ca50537980ab3e9015798087;6624;Consumer loan;151
3f2c2289e98c9ff31f5a224a9e8b521d6011a0476cb85b154bbf1ff35c8cc659;4020;Credit card;44
bd031b34817df47cfe97bab703700fea322d6307433f8729762393a457f8572f;313;Consumer loan;84
f2ba3296dfe13227d367e23ef171771e82f6996058623b5c42515c6c8146a7e2;7549;Consumer loan;85
f4158e7e215e37b68fd0fc0e146c424335a5c637f25e016f58b3902aa38d9cca;8026;Life insurance;124
89258ccf65985bdbe6bd4a8c8386bc88db7a4d34e75c4e7a4368921742513be5;4172;Life insurance;146
ebfdb74a1591d8a0b20e393f413669b2f8f00ea1c6fe2dea8f71e5a6ab18c2f8;6112;Deposit;157
f884c856409785f1d595cd371e9d83888b5299170e9f49b8253dd9f5c8222b61;6958;Mortgage;128
2cc8add30c8fa691c28f701e4878fb48ae9764752e6959c633c35c9aa3be3388;1586;Investment products;17
b9953122e51729ce0f45a7c300af814eeedf77700a1cd3624e08fd8114244890;3851;Investment products;43
651bf6c89470ef7e1026cc92c6381b6218d08921a816978ffea71807e159bcce;776;Personal area;165
9cc7555eb49f44cb6a64c9efa2dfb0ed0b5f088f939022ba50f496fe8f726374;7476;Mortgage;130
1a9011f0ea6417b3826835cc8cc13c55902e11ee841e1a61b77ad9f76c2fe9b7;3294;Credit card;3
f7fd2a42e41c50069092234cbac0fe03aef19156a552c8d51320ae362103a269;9753;Investment products;62
40e1904fec937af5970d634ad3e1be8687481f240e3910c4f78ae6312cd8ce0b;5076;Investment products;190
08313a09dcfacc05280ae51c78fc0217921ded45f72a0008211d80e5bf8e75bb;9998;Deposit;163
af0d233d329df6963f32bb8faa5ab7ea218af16090f4f04e4286b0934ca8e154;1049;Credit card;76
e6d2458ae450226c6b883ced9ea137feaadc9657f2f9c6422ca6ef2da4850060;971;Deposit;4
1662e298376ee1e5b7738af376f5a6addae8d2a25184562a63a6e62b00168259;9407;Personal area;32
99783e17842035aeceb6f6311fa1542590dda00b9da9ba062e5d1c7188c7bbc2;239;Investment products;140
3593e22807f8a22b899fd02c805477df98ee9bc8be034a31f84dd9da3343e358;6336;Personal area;23
7d718a778eb6a71227e2e4ba4d5ee47749c2e4663e09cd8e7c8a8ed56f3e90cb;1074;Personal area;121
5a47830eafab42dd9fb12d67b020f06cd86d248df2ea25531259551ed03e6b31;9213;Deposit;148
aa2383a301d645d59898fd3c3be4e02246f064b779a8899723e784c385eb25f9;4338;Credit card;161
0f98845640c441b9f70113b855f502b71952bbf0e3cdfc7a22178ac2cc012ac3;763;Mortgage;86
c88995094fa30fde4dc6e754f3b78119bff2c1bd15696ffcac3f2b277b226e6b;8946;Mortgage;187
6261d7033533b738bd8c8eb99017dd3b4f6ff247a698c9cd83215d7aba0f8311;5926;Personal area;80
8abb72cfed9f92fb5c14411baea19187f9bb2fd29dacd14b2de990259bb0a116;7404;Personal area;131
7ddd91cdb90ede9be928880fde8f870e43f0f3fa714a12f19130d7fb9bc776ca;2823;Credit card;78
fa126ac2ee6168027fdf6824585fbd56c0d436d60daa6ff1eedaa5e146b45ff7;8359;Personal area;107
ce0d110653135793627ee211b01bff1a4a6dd431df37d4d75ecc48e162116a5b;6924;Life insurance;128
512f24cc55206691da57562cc1d287c045d4cfb170312e1b359f5fd0b94bbf53;6744;Consumer loan;76
3a2f37eb95e270ee3720a3d11c66653d24a4ad2536dc6059d543007e549fc799;5728;Mortgage;134
83df8e9a88188407b88373bcc5eabf222e8debfb9954e9dfc6517acb62ce7cd1;7626;Personal area;72
f27f1dc52d2da0d31d6e8513c9b87026b47c6eff400f9e691ef51ff8b0e73648;6191;Consumer loan;143
ebaf9492ede179ddf4b8999dba3013f6b8cb424b122172834ffeaf0f25a4b129;4460;Deposit;31
923fa831353a5ba814dc3312e8994fe35d57237ca1de66d5d6b6974cbe40cfd7;2987;Consumer loan;94
c12d8f1c245216a2e6c2eec3eb9c2b952192f33e2a60560e18bf2e015143e13d;9476;Personal area;90
ed339925bcc1b22c9258fa11a34b85e225095063d79f158476b2369c4f48b63e;1063;Credit card;73
55824b7f94e3e8677efa434ad66026f1394f4f9e0b6db1c1c2d79c857c37f9b3;4966;Personal area;91
b869f97e40d25ca5307440399e1bd9c358c8c01724f5e3ffbbc5c62d905cd136;364;Investment products;196
6f3d5fd2bd3cdd3c7c5a09a245e72e03a9b46c159e43175d2926ff8e8dad7aea;1053;Personal area;171
0f5c4c696c35244a4335200d65839525527900135c614f4f66f0108bd3b83132;7100;Credit card;13
0ffd36a604a1e977d86d5caa7fe26d5f2c7352159ee8e3145adc8725b8ac240c;9549;Mortgage;75
8bb32b287fdfd4ed23057b7351246bf2af48b6eeb6219af304bac15ea358a852;3668;Credit card;161
1d8758e75ba1e7a5aeafc75933aa084badb4b845a46d8eb088aba9f21f009a16;4196;Investment products;41
8a587f34c6855b5992eedfa4b3dc1bcd8b9b2fd91da24d822974ba499815840a;7831;Investment products;26
bac96a718505111040a906fd146eda72874ca672d31e80aacf65a55788ef8a31;3249;Personal area;121
438d4a4dfad586c0ba56cd5d478ceeaf932027de38d97c89337ec8bdefaed0f9;3317;Consumer loan;143
cf84bcf084fcc62e4b1b7d42a3dbc52eae9e04f0b5f8c3267631bc395df0827f;3999;Life insurance;59
141458a60b92d6f210ebed2f6f56540aa6fb1ed3d9b4b3047c033a6be44f79ba;8149;Consumer loan;64
8d8879960084aff7846849b2af8692848fc34e045c52a6e25cbf20ce0ce0a028;4066;Life insurance;20
968debd41c0e9fc8947cac87c6e36763ce25b613243c07164e562a66288595ae;2095;Life insurance;133
0627cbd155392a95a6d960971e7b10385f22accab2fa9caeb121329c506d6583;6995;Deposit;9
204c4db33826c3c0505858180847773685099e1a670395a78a58b577ce02f4ae;9297;Investment products;131
525c7d6b612abbd4ee7fc9f78f4b28c21838f12c6b9722a10c37d846211657ba;5296;Personal area;114
8739cfa10cdd7fb72995249b9a6fcdf610cafcd39d0ee4b54d51c8e75f3e795e;7151;Investment products;54
9644fba92a95b8f41de8868087fd1310305b9b2e8655d56662dfa10652840183;4322;Consumer loan;59
5c2ea3812de416cf18d03f4fa5f06af5387df3d439296c3fa4881982cdec60f6;3224;Investment products;130
d26d27a497749910bf1507e2dfcb76bed440005c93ac42c91cf71104a461371a;4904;Consumer loan;22
f183c4d786bc6db5094364aa1d3f77be1314216056db0cae132a0d859142fe4c;8965;Credit card;124
82973162f1176e381ba66612b5fc5cd3a8b312f88b4ec286deccd8ae33f7dc69;4462;Investment products;13
08952bb35334395c7b9ee7c4e31053252f09f9fc854731be8c144b970022b4b6;8710;Personal area;70
b2d1a90d7faba588968ba553d6fd5b9e2d5eb036206335cd4c4b80213af1ad84;345;Mortgage;184
7c3d22e21d7dde2d6cf9579ed90918c6c66ded0e888848d742f3ea2c57eda4b9;6709;Credit card;161
5a7db9441d196af8d6a896c546d6853d5c3586444bb4bb9d8241b7c20acc6b13;8611;Life insurance;90
f64d45db8d85afb86481144c23822a028e373c9025209c59166bcf0c8f2a1583;6741;Deposit;75
0b727a640ca4b1ca79bb412b134f29defa95f140d38aa6010c8112790dce9340;1072;Life insurance;71
093fadace5643794dfc6258e8f70b8ca2721899c3d13d2c2bc9a48a82b444328;3038;Deposit;35
835971d0ca90ed7372a831fe29979e0985f58857add0324bc1af50d0e8e442d6;4237;Credit card;38
b3bd0bc0710c118e41fcebed2cc8b5c17563bf4cf7a05c53fa0bc0402f7a254b;7552;Deposit;98
0f93aca565eb33103d8e950d1dfc21599c4bbeae39748115354fbaa4fc82a98e;8635;Consumer loan;7
85cdafbf978f78b965592fb0e9b2f46a0eec78db76346da93547046ea63b6109;1527;Investment products;78
23545eac57737d635e3a2a8e1c46aa21b95d099f36cc7b36af2ef778d805fe9b;4905;Credit card;139
0fe0a5ae1b37ff01d4a6c973ca1f2dbee0a77100b9d288c3a632b58812b6aafa;2302;Credit card;30
ef732742fb3ec9d0ebc287b39838c37beed4bf47e7a0f1648c68f4b6fb6a0ad7;479;Deposit;75
c576d026bab449083d780abf7b28eda2c9cb14d0e6cdec193983c38284b89ccf;9369;Consumer loan;52
f9c2d04b88e84cccea88703f0f9fb0f0b6c06a46b728cc9b17ea712bb7f5ffdf;7135;Life insurance;172
ceba0adfd6a09c69d755206249688238f2f73a503031b7c605ed0e43c9e49098;3053;Deposit;148
9d37ee07d374df655e59730f7fbe4fe3097a77e309669203c22e7938baade376;9550;Credit card;178
282b6bb1792addf280855114cb5fe3f05ed65fa4c5fab067847ade6e5a22db29;6233;Deposit;83
f83f046732ffa275feba092edb1be6d648abbdf5b37d464c5f98317912f20b37;6939;Deposit;89
b8518ccfb6b8ce9e3d2b6b91aa2f1a7ee3a8d34ceaefc7c791d961444b17c4ca;462;Deposit;32
900f3cb46310a5bf4df93db0091029cdd531741e31e556f34600dbb63b02f56f;1950;Credit card;91
6dfad951496d3c49d5744d10c60c8e2cce7f9a1dcaf8c62d87db7e65d310f378;8310;Life insurance;62
9cdeca77b658d72e7aaf6f1a682b14b2e2a1f3a63f3230a39665fde3e97f7b31;7589;Investment products;89
773a59a7809076a7aba7082e513e37b24eed6c3d61a5fdfdae3cf8a45e7367aa;9141;Consumer loan;163
092b0b37818b60f5c7b9f2076558290224e258bbc1a1525deeac96f8cf275439;5851;Personal area;115
c8f00c46679c7ab98467cbf4b2e4bc9672013f070615f3f8a89163dacce1000a;261;Life insurance;103
3c4bc0dcbef68a066cb0ee89e941af3d8e97314e302e89afe53c47d96df870f0;852;Consumer loan;66
32db3bbcba8561788b26e6e1e7e2223780dedb04b389787bc6ea9d681f1a57e2;1744;Credit card;67
62d121b42f0dd5cafbed6fd57e466a4aa1a25a581444215aa35eed5433892257;4476;Deposit;36
971fbecd8b893de62987946c0a1a6fae92a6c8af82dd60e3a6d19450d3887048;766;Credit card;4
b990a95793196142085b8ecf23cf5ebbd390180ba63ca0735af70219f12eb541;5118;Mortgage;144
c52e6f739b5c29ff069cc7dc23ee8f687b4f9cb74fff6cde0f574dc31dc8268c;9998;Personal area;192
0b50e4222996469effbeaa89edd65bdcae83bffd001acc77d1b850273397588c;4024;Investment products;187
0da21797d627caeb77ad7bf7dc824f3d69468754579d0803fcf664737e52769c;8625;Personal area;174
77cc80ccb14bcf8aaebb12a7ab9043a56f232f267b7e43459cb4180383e73366;8866;Personal area;114
75da48f207129cc4f83ccd88dc2a404095040eb57f102663793345175abfc277;7087;Personal area;135
0cbb1b997f6fda2046ccf089111ddefdee6a2b1f4b6f1a0e4c86bc924ed29ea4;1496;Mortgage;8
60a5b54129b9f475ca8c118358904716ca95309f255f76ebcf975ec4b5abfd2a;6584;Deposit;197
c561da63a4927a88af3676e3cfe89b00cf162dfbea5c0055b507192b213bd6da;9720;Deposit;51
8417b4572e41fa948a68c53da619e99c711aa96e8ed4332ebb674c35fd78be4f;6719;Credit card;178
9aa7d4bc381fad1d7668156f0e52214bb2dd57d2389e4b8141930a1e2a132425;4267;Life insurance;115
fef998b5300b2bd89cda2f189efae863fdfefe99caa39221be94f448eb350466;2955;Consumer loan;40
4e223885ed8be3e871c79672ee40f8766d07c077b93ddb21f5bfaf04ebcfde33;449;Deposit;64
2f0917828918b75b3c6b1584ed93aa49f4feaad07a60b036cf8919e1a01f2521;1018;Investment products;57
3ef22b79da7faeae5e2cf748a21c08c9f8d61085f04e5aabd57fe1e69a0301e4;2113;Personal area;29
98e54cb61349bad6785342c001f181248c93f4275679fd206148ef82e991812d;4622;Personal area;26
0d34ba2d7b1df901c4809cc662b77f48f9f8546755db71b2cd2d1282c66000cf;8797;Life insurance;27
352e1be0dc8a074fd020a13ae91cd0486479c3f5a1720907df3e09ee181b7e3e;5451;Credit card;137
050fb5286fd730babfddab4de01f8b5067f98c9ce270daa95d0d437226934a6a;5933;Life insurance;140
f4bd2f49ee5860fe1314736089c659e88a0adf15110ed2153e1327938d8513d9;5479;Personal area;108
e9ed58bd0fb6db11029d6992384d8914e51a92bbcfe5f41a15d905d93ccd9511;2208;Investment products;70
8ed46f52f5a2d8885457924ce57e7278451436df907a85602afef733708dd08e;9235;Consumer loan;48
b71fbe6408bd4fcf7d0d71db06bdc462010ec87f55a24b2f18f084fdb16da5fe;7255;Investment products;72
9c0b598cd345e4ed9ea22d54ce4a5ac3c9d7a26906ba8c38233a59bf6379fc31;9223;Credit card;89
77437b2c1298f2e6bda2ebd406c60900b462950f24a290d681206488298029bd;9653;Credit card;125
d2859783c6adb209e8847e6e9daba72a405c3046c6a61bd0b226b889307f17ff;7525;Credit card;92
a8fbeaf329578b17e377f9e65c7e1f7602cd4601178f3a7f19f77818af85edc0;4200;Credit card;28
