uuid;customer_id;type;summ;created_date
082aa55647388cc9f59b40e0f5c2464e7d1f5da4db7799ef7e803d40610811b7;5578;Life;808741;2003-11-01
63d34d2dbec6326aee8a49657da46bf7ccfd9cf67f030141f6ca2c3a9abbf49a;807;Health;638609;2017-04-06
b6519db16f078e4f6282981d357bf9a8d87c1a83269d731fc258e6f482b5af9f;5694;Health;912321;2014-03-03
c620a5dfe8aac3d3e655e2acf5c98c57eae799ec326374f03e594eddcaca4907;2245;Property;70801;2001-01-28
b8f487df44bf8f3c1e346e94642d802217282e5d09166bac0f1f626a168fdb0b;2402;Health;935571;2017-06-15
8c1739fe18ae998fc9ab5cc0fd25f10b8560f7f4ce7da2cbfbfa94e5f8828407;4358;Property;629736;2009-08-20
c92a2ae50cddf4aa3bdf6dc48678df9ef37140ccd81c502272ddce108fa1c93d;5287;Life;890034;2005-03-02
324502af10e3b858cbe37120b9b6b8bfed9e5daaae5e7af0835ec8f0a70deddd;3111;Automotive;654520;2021-10-21
7791fd2bf4fd1600735b4bc3dfdf5f32034f84b29f024a0749569f0e79a2463f;2620;Property;442388;2022-06-09
b0202ee5c8071f3173af272a0db0ed9847651b1d8cf18ab2f4f8fba5a9e1a986;1967;Health;639852;2012-12-16
a5e1c11c6f350c7b8af2377174d3b19af7e1ffbfcc5ae1cf58f3a6658b9a0034;9387;Property;492844;2009-03-15
43774848d165022e2b49b58aec151c9701499cfddfd696e80c5a7641318697ec;7088;Life;448412;2010-11-13
6364d7be3ad67a06b3103a2bc2f973510dfb3f0cf7341e12534d2f175ac00d9c;8260;Automotive;520134;2016-04-09
4088da1cde1c0c350a2282110c18a4bb733e360a10b1ff09e267a93f6717ea27;3319;Automotive;283828;2022-06-12
18efb75a6dd5834decc1ceb8b3c48a68797919cb298fbb838ef4354e4f770e16;232;Automotive;507102;2015-12-26
6944e2854893cecb5493453e5df6be2feb7add197a6786df3d5d55403d94521c;604;Life;163722;2023-07-27
0fb6aa08e12bacfb9b261cc7b85d27dad5ee30377e4776815eeb8dbeec499a52;644;Property;306438;2017-12-19
4211b12648004922dd707243de879322ed8d843e53d2885fb7cd27e70b83454e;778;Health;284548;2000-09-09
97775ffbf6eb9dceade9e8205ca8ee5c0aa34425eb59806cd3a1829b12fd1cf1;6726;Health;653871;2007-06-02
a94a41a1d4d34544886fd9d62e11304596c310f864a156d29add7675d19b4cb1;5090;Automotive;98889;2020-12-23
6be169eaf98197d823cc6cf1c4a486574210c71950aff4eb9491ebc460a5afaf;249;Automotive;222386;2001-01-25
c5550a2f633b914963c30e7cfd2f4404c93693fe6ef7c708efffe9bd17777a70;2293;Life;963023;2007-03-22
4ee49aeb7b995b14bde1392a3c4e739ea7ec62ae99c1f6fd24e2bbd00bf19a2f;1951;Automotive;40553;2012-04-24
893a8e4ee474626df64fd44893431ffa58c1d141a6a3a6eee6d9dfd63e1a47b0;2872;Automotive;681370;2012-06-03
9c5d45e701bd07b38bb4d3343ff8c43493fdda92bf008ca6889c519ff33b3926;2139;Life;174266;2006-11-22
6c16aeec1d48a9a5c9588db9bb6ec02ad76f27a89928ca3d1c858e7a8d45806c;6321;Property;815051;2020-08-01
8719d824723f6783233a289d490775f06ff7365924240358605c16b545fd155f;7826;Life;869627;2002-05-05
910f0207b192e115a035b7024c07f22f65edb13602c25973cdf034b2cca27c7d;2578;Property;871322;2013-05-03
927824107151c1046f2ba5ffab6aaca6803c23e2b8ca4af4c1662ef9a05f32ac;1408;Life;405754;2017-02-03
72bf0642b1cbf254a7dcfc2e19db98a5a5b74c242434bf1527a43e157aa2f8e1;666;Property;992332;2013-07-13
1463324dee111f97773f12d2d058d0a6b8dfda86a0a097bf1f199919c984e8bf;6706;Automotive;479506;2018-02-18
be289b6f90e2ba73984c000dd514558d77cc3120c075692f8a815eb03869fe13;8432;Property;186770;2018-10-28
9fbe57dc0807697095a14ab245cfba6c79c1246bbf3708d67e670cc7fe9dbcdb;1767;Life;806654;2012-03-19
f23577578857a4277e120cc3bb7e4dab7aa16960dcd9a55aa824824cd247e4f5;8799;Life;740275;2001-09-25
7cc5cdc85c3d6529c49633c16ceeb1adf23e15a5dfaf0d0a8f873483eab50b5f;9451;Health;593571;2017-11-19
90457edcfb62cb9adf6720a85c570091cfd04e453c831c3a984381a5d8c30110;4474;Life;347431;2002-03-28
a6d28a1a7cc05a0a8f2225c4ef715cde7494ac83c23bed78463cca511aeb9518;5833;Health;866774;2011-12-13
ca33ad35f0fce016693cdc7fc5d1f8061e8f043818045c02155bfaf4bab02d79;671;Automotive;668160;2007-12-23
573e022e84afae052d93002f76665907cce65a59e577ec39681403b5756f3d79;6444;Property;832857;2023-10-26
7f9e085777ba90814eab591a473735e95d5dd2afd69bbf77a9aef30142db7f1e;3366;Health;923619;2008-11-06
f8211c6875aa0fd84eaa5e21ec642f256b62ff9b2063e4de63b2e642b43af963;7008;Automotive;96600;2023-12-26
12b6c852ecdcb6040f9785b4fef05ef11077a216a23bcdb1380bf159fa5c9893;8854;Automotive;328377;2020-08-15
06402f2f942ed322878413bda39a43b464a597374a6373066f385833e182afe8;1340;Health;773662;2019-03-25
6ef0f748c9f9f494afe01987d1fc21cb6d2b64a9f73f43271874ce98bcef5f8c;5972;Health;638239;2015-09-03
7f9fdf7cbfba297cd0e4a74e4065a496b48225284aecb27ebacf8ae8e08fc2aa;7650;Life;898119;2002-07-09
005b64e47e74588f08edee90fff6ea11d556c5981cd20d4e1c58559f0eb496f6;773;Health;296980;2017-09-15
ca2bbf64fc3fe3c8c15fe7458de9717868c6ed2e1230b774fbfe71318b2f94a0;8903;Life;571905;2001-11-15
1072e2e69713d69a7d82bc954936a2ef966d86da17f59eb9606e8d5f1c976e32;5858;Life;107101;2014-07-12
09dda864d30a200cbe8571fd9791f535193429be40badddcfe805f0c3c05bbed;2978;Life;623734;2014-12-04
f993c16d5ec93258c90fb96b47ce1d07fa068b8e171f43f199727dd2e64a1316;1676;Health;203860;2014-08-12
41e55c4820bb53d4166d6fc179ee227476281f059516040252c3e02ff949100e;7213;Automotive;632143;2015-01-17
a5f6283326b0e77049ca1a4aea63c04593c6b4d3a35e2b1de8dd4221596d29d9;5842;Life;287673;2006-05-02
92229d36f8ceb21c118b2d5da016adf729d8967bcbeefdc79dc80d12fd858843;945;Health;521996;2013-07-20
d42fd2967b7a492fd4a42c0c0a67e1814c53ebaf480d44a719ff3eeabf280e04;2151;Automotive;824513;2011-11-04
36faa4906996b51b3f17679e84f2bca1edf8a8d1c38fd54fddfac4bf6be8dd0f;3665;Property;679308;2014-08-05
71ecf162190d4d6920fa2f5e4df9f5856136ab65b2adedf5ca282985cc55bb0a;4754;Health;475017;2017-11-16
11c4edcf7a84abc511863a6ead67302ab1c2e018e7c97d168cb272e1c0f5a8f1;1093;Life;188836;2005-03-09
c93e1353a0be47d6331a3f5f05b35d4f068e0afcab8004d5c002fb1c86376170;5097;Property;324242;2011-02-27
f759c41848b0066df88893788d055b247fca99132c2dac2148d6cfeb53df6b1b;8136;Property;88305;2000-01-08
0d2486735460811e3292eebc52661bf15c64a4e5c5139d3d3c5b574b86494cec;6797;Property;74466;2019-03-23
e08af8f7a02623553cf80d31a7c9b2a0181819b6cb98bd153ad6483c9cbee44b;2747;Life;516352;2010-03-22
52a3003a9770aa112be624b8a256ce43fbfd534b90a47c457e2297361e7b3263;1969;Life;62226;2008-02-22
a0a24966b4b91f8bf609825d8e11d167fa8ce72713ed5da944c66864d0f001f2;3558;Property;905684;2008-08-14
089fdf2311c08777fff565e168736dce9e63daaa38c5753477d8747d360fc9d1;610;Property;48330;2017-04-21
dc3f29cc1d38313858043f6112745524c073dffbbfa57cbc0f89bce2bc390a03;6663;Health;653404;2016-06-08
91a4e48f50ccd0e708997806f71649ff1d9e183c55bcd3a7a95e757a00446dc4;3162;Life;459129;2002-02-15
0f846f6dca55b1aa5767cd9970604d5e67162b8413d4c38eda90d05ad23e036c;8784;Property;545827;2022-07-17
cb0e57d700aac660dcfd662f55c8d4c63bb9bcd5ecb9eadc365b2f42e1bbc678;3935;Health;147088;2011-05-02
38b45ea7b46b7485bcf1f5c87162e1e1e42814a4804884da1c932a604b1e8053;2355;Health;54110;2011-10-07
701690ad341aa58dd2868fc42822fc3a267b291d435ae8bb9167d0074612043e;5322;Property;713368;2002-01-21
6c7e9677b7f55a9eb292ac1cc8153f3e45b43ca860ecd8c9e1cc0ec725d43c25;2679;Health;347070;2023-04-08
8cfac1a2e99cb80532032f1111728c696a091544c19d448209fbacc8c09884fa;9271;Life;611491;2005-06-19
9afd1de10da6cee51ff55e93f09190a17ac0834b4259200b7583a6aa0af74012;9858;Health;888910;2007-08-06
ba6bd124c1dea3cec3e2dc40b8890524df1b655b6e771ed6a20e1df47a8670f8;291;Life;638460;2014-07-04
ee79aaf8014bc696312f5c6b841ccc13198cb53951617902b3cc80fe91040c72;8219;Automotive;561438;2019-02-10
a9145d782b1d080c1b4054ef5591224159e19969693fb80a312a0cb1844bbd2d;737;Automotive;430427;2015-08-08
33265aa33d778319f1e3a18d1a5febae65eb1a0634c3ee8960ecddab4531943e;4811;Automotive;298673;2005-11-17
b4ec2181daa1178a2cd893f34a51c83bb1e3638d95a96768d5a58e1f64708688;5692;Automotive;650045;2023-01-05
f603e54377ba125d7e3e9ea0c7efe91feccb7707bc8cf236bc85bcd7cd1c3db9;2480;Health;382184;2005-02-18
133b6ebf4f55d65977392f1ba924a621717ce26a91292c1c9455609547f0e588;3581;Property;193800;2008-11-25
63189cc6f99353359dab24f7d928a7d6040febfe16ba44afb73c0b3c83fe3b64;594;Automotive;971822;2017-07-26
e491197365833c082e058f12cd9ab5b9b207901c72c153bc74c32f16517874f1;5643;Health;496948;2017-10-02
044136114871ec6b7d4d83b975e19757784c557bec7a7bba4bc5d59c08d1c768;878;Automotive;502458;2005-10-13
510b6a426a75bd7592285fbc3720f8971fa5da4099d61ac113ef221f7291e90b;2109;Life;846725;2010-05-11
23f39569c16cacd5c0f72343601da3bdbf270e375e06176e1847b7111fdfba8b;5702;Health;541364;2019-09-26
1e95047c36de5b1e3714c20cd78d6c76d286b02b377a73f937da25bb14f7d424;1055;Automotive;235678;2004-05-13
e93573c724de01871a5fb268f7b5a2cd4f79ed784c7d2b3e1cc02ffb34b5d1f8;5442;Property;283547;2000-02-12
7c074d2af161e1fc918b3cc48838d46f0ac53281e096baa533230b50554c2122;2520;Property;896017;2018-03-23
f7180e2f2443d17f5c8918f9413c69f7a837114fca9be2dcdd40918ba1113f64;1118;Health;338743;2008-05-21
13e0dfac3e9fc99a3fd4a18d094c85e955e51bf15610abb07eb420622f6b931f;2250;Automotive;304102;2020-06-09
a997d084db1e331355c2e7142b77e4cddabc8d8c0c97305e9199499ab2724fd9;9488;Health;561636;2001-12-18
317ca2d87565417ccacfb83e7eb69bdb2f4112789f8563564832ec005e0910ff;8444;Property;897102;2002-07-12
64157c1f053e03ab7ecbebc0f6a6e6f76ea599dfe31a94c2397c1cd519aafc67;8258;Health;927684;2017-03-18
d5900917e9e4ea9f5847949fecf250d90d0eca82d71deada6c57c6549a1b8695;9066;Life;805593;2012-03-23
c36fa683044d25dbb03b185f5820c598abb63d6dc1f799bec15886d3960bb119;545;Health;735714;2020-12-04
da866c0de5493bacbcca9713269b874674ed127fdef7c558c972bbd7d9827045;3862;Health;896006;2003-09-28
9d4a04681994ab1080bd06093f880eda804405b9facf42a59b7957f29b72f3d2;8016;Property;867721;2000-01-05
fdc929b310c807a818036c1caa655616dc64af22b2540badfe45b92206f68ff6;4468;Automotive;78517;2010-10-08
c44930eca0bd0c871170977cd18c6e06af0203b6c1f914afcdadd81af873148b;4339;Automotive;723158;2001-12-06
08a878c317668588fbd863e07924c3f6c2bdaead11d3de639e8686d04df09f90;8139;Property;943914;2010-08-25
59c31c5954653ab98956d28ba221aa2354fc450b6b0ad0768127f82a739de9a6;1119;Property;2930;2010-03-28
060e06fe291bef7e46cf038b5fb6613a6493681281f66eb462677313e199b577;2768;Property;890005;2004-12-14
845cb8bdc33498330cadeeda87766b369970a584c4e35a509beb25a37ad137f6;738;Property;550359;2002-03-06
6045282261ccb2a2099c58bdfddd7c49263b8d65c206db5bcd54fe35e83ce9d1;4974;Health;56946;2006-10-25
4fe8ab82fbf000cee35879d321c01f4ebf5be02832b7323d3db22f9d2de945d9;9925;Automotive;92696;2011-06-28
722f8fcc9a01d10bc2a044236b8290f2f530cd98556dfcc8912c98ac25104b2b;3725;Property;603668;2016-06-26
e66fcb19f6308591c57d287ae5939c2d50d53045340781e00b0a2ff5e31eda90;9312;Property;13052;2003-04-13
3d88d553afdf45cd9381c108f52309615fec8a1ef56612c1c2f3ef455b16ab43;2467;Life;1891;2001-05-03
bc9dcef3838eecf1477e1846eafb77dd8ab15cb87410564b39b993c416ffdf46;9;Property;675674;2012-05-11
c7d2e6de0f21a0ad6b67e5ea369bdd3751455148900d1044d71a4fae7ad321fe;6701;Life;668009;2018-03-12
3fe5cb9381f415e74dc7ced2d5c4a89bdae73f93d69726f7724429f89c1602d0;2560;Life;203803;2000-05-06
d2957873326792f12b8e68f9c3bea60dd2b506f1eff9339d85bf4958a7c83ac8;1639;Health;538316;2011-11-17
982f38712a84e79fc991929beee0ca604522a11d173baaf37ec553af040328cb;475;Automotive;272044;2001-05-22
37fdbf08e0ce94b717dd455f2341668b95f4630162a04aac0ee811e9e04defd1;779;Health;142024;2018-05-22
37534b00412a4fdbd2383ee08d53e734f841532eaa1cc478880f668e9fbc6715;5908;Health;45390;2003-09-18
2d845caa24f86331bc128f5b252d4ce11a3ad4d24564fbc1a2a0775bab6eaee8;695;Health;865146;2012-06-28
78e810a69f982a9871ea85a319d409f276b9d2ed034014cbd8f8dc6d7259f127;6632;Health;217001;2012-12-04
0cddd2b4cb1897dab8add8a29480fe92ca647bc787f5fa29037b39e477e8d1a3;6770;Life;868114;2003-09-18
d838c9e8b10a9de44e10ecc55fc7c3e1b126ffa9c39763ee180a4865c88fd1b7;6602;Health;981847;2023-03-19
cb2c6fe3402e0143c95df818f6d865e9a7e5aba19622485fac18adabd9f22e60;6521;Automotive;745239;2003-09-07
c3a3e5e041e6ec62abf677dee3a6b10eab59e443ff0bc27c2d2aea8869311cda;5560;Automotive;149380;2000-05-16
b0440b768fad6fd4accb804232299b5d3260481055409a6d7de8276217d0d59e;9047;Life;19793;2012-02-09
3fc0945a05bdd0411e85af8287baaaf6ba485891e91e35d2113d6dc4465fa1e4;1695;Life;857691;2013-10-06
9a96c6370aedf6537a0cbc4fd79057c96fd0eff9fbeff70876d708e562bb023d;2112;Life;283551;2003-05-14
016e4e6b189b8f52e17d65f80f7d1f1ecfded03974e3491475c5d11b80caa05d;3420;Property;339568;2006-01-19
6b14360ea3f0c47a1d04e4e44889600ea25c969401a1c320a3c611461b2f3dc6;9175;Property;391038;2000-06-23
8883d3ebf1f352833fa9b96705666d08d1d46ec6f8e5dc576a098735faadc672;7679;Life;491103;2018-09-24
2a05a46ba41b79c4d156c25038c9c079d8cda4de62521f07d823aadc0281b81e;8071;Property;948749;2002-03-20
7ba1ef2dc81695f32e9932c4f1d23c12ca5327f85be87da87a35a24ef9fd7606;7476;Property;82960;2023-03-21
47786e8821b84127450ff02ac051282b8a8dca2b24300e1bc7630c90f2bce36e;1707;Life;220969;2016-11-16
9920f68c78bdea189c8ed5972a5222393139984892dd98d7c977ad68841acc14;6743;Property;361815;2012-09-20
ffd14c491e1dfc23dcc56942be7b09e11ab2a0913a0c94cd65df91d67448f4c4;2142;Health;488594;2011-08-09
8191c61eaefae432f71005005498f692728c16f71f982f865cf05cde6500f089;3437;Property;434896;2000-03-18
e411acaf31d5110eeedf3144fdbb4b75153e16efbfa9fc9b85892c2138ab8e1b;8165;Property;446283;2005-04-13
a2e39682e55b1bdfa4707d507f32cdac92b4fca22d855dca565e53a726f0b211;1299;Health;52770;2014-04-07
adeefd40351705a13cec8a9335f131d4fac66af756edb291421bb29e8d0ad7fb;7402;Life;604016;2016-10-25
94dc939c590091f67fbb160ef56e921231c91b5fcead6a6c6e5d82efc82b4f88;5828;Health;995625;2005-07-05
3881504976b05f91deadfab5fb85dde7bcf7f75c1ae6710bcad048e33f85bcfe;7814;Health;636415;2009-08-13
3cafe685a02acffaa2520b82bddf318b03bf4a24641a8896faf9f95345404c93;5348;Automotive;842519;2012-06-23
afe2dc4a59403481d9c8139935d4f660fac5642100b79162f785ac375a36850c;1166;Automotive;423969;2017-06-12
fc1826d66a2b62de669eadc5744b0a5325f93f2e4eaca4e5e0d5cf7fa80b491d;6802;Life;849644;2014-04-18
4edc6f0f86de0a0cb17980860aab30a272c86044a5c6032bd32be6dd375036b3;6432;Health;928672;2007-01-14
96bf7b4b16619b74e51505bcc7e5e24cabac0463b995b2503639dd557214ea1b;5960;Health;143497;2011-04-26
1a3fa1ce184768fc0a015776090b600b803ec38b7b52e3eaeee9de0e2246659d;7184;Life;495685;2004-10-24
31413945151fda121e494b91a7bf72455cacff3de25d0feaf7d7f43e0723645f;1904;Life;580352;2019-12-13
25d22a859948a91f0308d0b7fa92c9b38e8035669c1e35ee9c7acb8b5f2b2118;4148;Life;581607;2007-08-10
4834c760398b442739b49840678c5f4e241263b2f85c53e4ef81a7baadcde2ad;1984;Automotive;380873;2005-11-05
7ac8d9199e58d549e7e07401ea04aae169b47f9ebb4da4e4ad8e1192c6defe13;4171;Health;608716;2005-05-06
4f3a48d071e69528540db10e3b2b0b37cf9e2ad3e6ac0cd2374572bf1855034d;8593;Health;873064;2004-09-21
b28737115f061d382136e0aac68c5fdde31404648c37fd37ba35677a4a8322d5;38;Life;469381;2008-08-25
bf0c31552639ee068b9280fce755d3a8b9f8217e7a8a68ffaaf5ccf98a367310;5827;Life;786968;2007-11-23
9e7d0aac120ca4e5f46dfc63b75edd23fda1bf37707631a62bd0dad1afe15224;5606;Property;244075;2008-09-28
48b3e11c5333d2f1b8e407841397e6ff2c0b13ae0d66b71537dfbfbef2e1d669;5993;Automotive;251636;2003-08-08
bcedeb1468ec313eb0c6cf57244f9e92a2c3511349ab28ea241f811a0ddd9ea9;1968;Health;841088;2016-04-27
6e008cbbaff6e4bb3cb5eb30d31d713fccef9d6b9e7dfac51e45685e691736f8;5506;Property;250737;2010-10-17
18616b9f3b2c0e7e60ccd0f25ed7730932d2bd7ea808752e7cd07bb5c4f0c441;7428;Automotive;672885;2021-11-22
d86ac2dd4a5db57645be9e37a86b395a46e624908fbf7ac411ad1784ccbf4407;9266;Health;677174;2015-02-04
0229be825622ca3630fcd30542e1d14a74a1a3f9fade635b09ff21b2eee31f66;3187;Property;168742;2004-10-17
3cffba1376cdeede36ce3bba954c0c2849072f092bc02528ebf9b7d995fa000e;5599;Health;465714;2013-01-06
7479e0acc6047a6670e03c54dee5fb08f47fa7b369ab12967d96b4467097e1b8;6147;Health;339525;2004-09-06
2cfa9d23c0edc58d5cbff2df2240f457628137e261a1a1bd6926d156c178334b;8919;Property;712300;2016-12-01
7460caa53b00b70fcfede788ba757a600fa3e719c62b94c5e44cd47a2e4395d6;9937;Property;255384;2008-02-10
c82b826ce06f697994f24a22707cd6034ec3101e4389a547c2142fe18307b2b6;622;Automotive;666844;2003-07-02
9cdee3beaa793d6c18dedf4a6eef148345dbbdfc045d9ed0a18b932fdb60f95b;4886;Property;303443;2023-06-14
8cdd8d486772cff9251d76c765f4cf6610b02d475f1583d632cb80b2cb1f9934;9485;Life;215521;2013-07-13
c896c48663ffd10f328ae1c63e7f83938945947f64900b6b16d49e4b319e1706;5573;Automotive;479237;2007-10-28
843d3d7f458408c05fc5b6def7622e45398073fe0a483578bf4c1394a17e9b20;5562;Health;401137;2009-05-01
c885dcc2d7deae12d40e15e64967178e448ff30ee45842eed21fa2c6e576a661;4139;Health;528539;2020-10-20
a64b10ec38c8b25e01bcf68590c63f7ecc5da6727b7ea2457316586dbe883c02;2116;Automotive;104558;2011-12-25
2ec11021c31e7504f0b1e1bba51e72964e137285a3a9496b3d672e4386ffb6ad;8778;Automotive;419695;2010-12-14
460d704e4a62255e5e383efdd97db2e5a6915f6dfff895995207c0fb8e972499;2354;Health;434430;2017-07-21
2876f968c54d9bc1cb318d2b35736ed3224f4515cabfb389bd6919e7945b1a12;6162;Life;362508;2007-05-17
39260c7855d405064f1d9c47c5aad3a5a3852a077ad206c352314fba026d13d5;1683;Health;333725;2021-06-10
8a482bbb284c191debd8b98849492e483dfd12f592cb76ec5d5b41ff36df8783;601;Property;959086;2013-05-25
2e9bb5e75346cead404757355b8c2d31b33ca089f4aa583990e58fadc255a934;9446;Health;346812;2005-04-03
9fea6a4f7e88bae3c734a83ce6a8e20d7f84b6f26d36e2bb93ad7da5907fae79;6029;Life;942925;2019-11-19
e97822a8611496ef2e5c94af541c855e1fed0fa80c7c22f760a072dd7231e4e4;6482;Property;411321;2023-08-23
a1138ca7bb387192c0bfca2d5895da8505876c2d2d86caedab76f4525249f96c;7207;Life;739466;2021-06-13
073d4524ea4c6b2023776ef425bde864c341886282c2cef232f3c7e8ed58692d;4727;Health;612293;2020-12-13
04da3f172b368894c39856e626317025ffdc577b7a0365b3ee2d9dee978828bd;1368;Automotive;228368;2004-10-23
961cdcdaf361cb212eee6790554b469be637348b0a9c4313f3ab8de88e5e0b59;6428;Health;841151;2009-07-22
f08058b742815541b5bc590e028e1b95e8a7dd119ebd1a1c43d7013c8f3feaba;1981;Health;985629;2002-09-15
88f58af750bf2c5022b22910013fc6d554076f12356186c093eb1668c06d01d8;6358;Health;362757;2020-07-06
72bdbf27c7e20966a3f16124c69ac9d21d37e9169c845307f935c051159994a3;2634;Health;888911;2009-09-13
1b5450683775945a984ec509a89f220f51a51d0ef42af1d14fa0cc9d04b96d16;7701;Health;991594;2005-05-25
e3d102353ceb81e16ff629dc039334c88beed9d64cf673c45d3957f26c1ff5b0;6162;Life;913863;2006-08-26
a56ec75c1b32cfaa13940178e26920c580fba3099ffa7268eec66053c10b4bfe;6569;Life;381990;2009-02-25
380231163aec9c77ddf283a652538e39ca58c3e713aaf3186d20ddfd98b408c2;1075;Life;962336;2003-09-15
02f08823799bf48aa37bb2062ac1331513a0e7aee14963065cb87c761ffcb67c;5537;Life;461065;2001-03-03
f541caa96bb67c766c7b30169feca10eb029378ec40a4f14a5ebc72e4e0c4791;802;Health;464766;2005-10-19
8c0277fbfc81cf1e5043963aa3def9bfe6ff914b5b080ba4714079933f9a1696;4222;Life;99054;2013-06-02
1a70553794f8236fff93ea6ec7253a3c0b985694be7d8f29b5c452accc714b32;9829;Property;703149;2008-11-22
840e6f831032b8eff1f5d19a7a85081efa82b448e07a23c0051abd6d3acf99dc;9783;Automotive;28709;2005-12-03
08e927ddb40067299c6a7f515460d356311f2440f8a8383efe076568cf54ea1c;2178;Property;668156;2022-09-03
81bb5d84dfdc9008460e194f6b01abda38dbda59311243c64a4eb105dd7a1d87;9044;Automotive;26339;2011-02-17
7889d57a08f643d17409f620d87004d5f66f0e6e984490f61a4909fc9cd31f9a;9776;Life;265063;2019-02-21
509529f6bacecf6e43f780d3e50d492e7eb52681c175a1e2e0d70e4f86496361;3943;Health;212759;2015-12-17
331cd348b1000ec32918377ae3675b91a50c5c9e7ff51500468e35f4e783a034;8786;Automotive;57164;2008-09-07
7a9f6995025ada312e58ece9ae57c27eca559a75b1eeab5524542577b21d4fec;4136;Life;55375;2000-08-19
5c72c3ae33a01c4f4bb8e8be8dbfd1c32c5e8e642186d44b936a2d9bd8c6d2e9;1874;Life;7318;2015-07-06
ce75f97182fc9ea79abe7f138c8b40d2f93a1c5536c3ed31c6561a382a7058c6;533;Life;174597;2002-05-24
ef52e03bccbfdf4aaa93c16b663041fcd3049ac15f759ff29806d8edbfa29306;6615;Health;313379;2014-07-10
341d4257daf3246792f05412975b64a91872566871ec15d4c1039ea05c0fa1e8;9092;Life;97463;2022-06-11
523211ff1ce9559e4f36418f77a47723a016db816ec11db2a96fc3cfab96f526;2762;Property;381205;2003-06-01
3fac58640f628810b09693990e219d7dcb2a392805d8fbd11c3e59dc55cb6b2e;7867;Property;164553;2018-03-20
54b5c67536b3816239a1f9fa0bcd32a17ca394f7d4b8a924affb44f7b796c204;613;Automotive;725591;2021-08-25
d83e5c07dffe1ff02d3cd47eab1ac80899fac6ed0a12b2437bffd983d9b2bf32;6178;Automotive;99371;2006-03-17
3e53684190efa39ac21d569dd3c8e2f9886416eb2e6ff536e2928c2ec339b0ea;1569;Health;977802;2019-06-21
0c1c298de9567f4113b19a9ac63c3d5577e585d1199c25d8ad2056001f5e5499;4332;Health;389242;2010-09-08
368b6467cd73846af9c22c612848bf865bdd8d783afc9db5ff5360cd25ab9790;5523;Life;463337;2004-08-21
07c57af6daa51bb98e88ffecfe8de301458008417ecc064e145c1ecdae3c55fc;1241;Automotive;960816;2014-11-11
0be2ff8a36e7a94ac0071363956e23f2e2d3efcd5cda4092fc0a7a9b5d629526;6142;Property;154025;2012-10-07
94e6500976fce6babd6f6292f9bb5da8d55fcf82419a1667d5cf4a779b97ef49;6843;Automotive;771191;2005-03-05
40e857981f7b53ecf25421ebfc2f9e35123f26c999e88401e4192f40cfea48aa;3941;Life;465854;2001-05-19
404771ba4f27e531941793df9f15f86ef04a2a83cd4ddffe2b86afbb58c87189;9369;Property;931255;2005-11-18
cf94e6564841a509238b27e28cc7d5e81a98861d330f9ed1292b7901484c8ad1;4426;Automotive;771611;2000-10-19
c5bd71a43b45f1c0683ce31459d22aa57af63d5037bca7af1b92c3884e552859;9413;Automotive;314895;2003-12-22
123884c7d15f833cb6f682484a9f303df646400a9c389076ec2d7ec17532d035;8488;Automotive;675192;2019-05-23
4740e39965cae0973802c7473e0b1b80a95f2955635c9c19d758b8a2f3fe4caf;4608;Automotive;135963;2003-02-16
9588ab45c973e40bec10d2c5b519ca165bbe3729323980bad92b86e1742ddd6d;4314;Property;739780;2015-11-23
e377645eeca29eeba9e1c3b7858a5193a5f568f9092fbb536a88fd4246f78043;6748;Life;889176;2019-03-03
38932fec4bc1b1e710c9a669588ddbed33d9f82689fc61a4f24207be0fe56647;6599;Health;707418;2021-04-03
ab93e510266f16ff91ff06a05071ae9b9815787344fc04192419c03fd3267c1e;1520;Life;229805;2017-10-18
e5049ddce7371038aa7a38ce165106cb10be77f44422dbd96da9292e8de89f88;4104;Property;624521;2001-09-23
2631b4ed27051c024188a18fb429cea14fdc1a197d64f7164fe2a27489424c89;6872;Health;625860;2014-04-11
b33ce751d876c25f57f394a174b6141c35137c73de6b9c4b7979718c69497bdb;808;Property;644318;2014-04-21
264cf0eb450a2fbe46e87169bc608b8d5519044c356aa7a8ac6e7f181ae96da3;7935;Health;703249;2017-07-02
9c54be07668ff1fdd049197bcf08eb44d6bea2cf76c1cf0a1c0e0b9b65f10e87;4739;Life;740930;2021-04-04
e4b0083a889ade32c107115bf39a13e4c36a487fc93613129a3334e9f67d3551;9565;Health;250920;2021-02-05
aedc1c04e17ba3f1cbc7169eff78228fc6956ae1e04e5bdcdf439b30db22ea8d;9233;Life;143208;2019-07-02
7b68675194c7fbd23b158fceeab0aade945f50f7e1fff3019788773ac975317c;4457;Health;163135;2018-06-13
5fcf28aac99b9460330fb3a80ee61300951df31c33afe7585efd582220114f62;7479;Property;473535;2005-11-24
68f7080b96a3627861cae4e37057bb513eb4ffdd248ae8bf50a84072e3657ddf;1270;Automotive;701335;2002-01-26
80deddc7548aba3e42ab4ab5160e2dac29c8f5d913c43d511b97b4cd38759006;9274;Property;575331;2009-06-01
3972ceaee57785c256503b381424a34efd2b61da1dcb0b8aafbb7bffe1212338;2325;Health;362098;2017-10-25
247070c4542473a9e336e44c611a88b2c144da78111981cc4400c1c74a0393b7;4915;Health;878097;2022-09-24
